|Psi_qtd_media_1000|Psi_valor_medio_1000|Profissionais_Publicos_1000|Profissionais_Privados_1000|Profissionais_Total_1000|0 a 14 anos_1000|15 a 29 anos_1000|30 a 59 anos_1000|60+ anos_1000|Feminino_1000|Masculino_1000|Atendimentos_valor_medio_1000|Atendimentos_qtd_media_1000|Estabelecimentos_Psi_1000|Estabelecimentos_Atend_1000|Estabelecimentos_Publicos_1000|Estabelecimentos_Privados_1000|Estabelecimentos_Total_1000|PIB (mil R$)_1000|Assalariados_1000|Profissionais_Privados_Prop|Profissionais_Publicos_Prop|Estabelecimentos_Psi_Prop|Estabelecimentos_Atend_Prop|Estabelecimentos_Publicos_Prop|Estabelecimentos_Privados_Prop|Contribuição para o PIB estadual %|Renda média (R$)|Renda média em Salários mínimos|Code|Cidades|data_ref|Município
1|0.0|0.0|0.8441193021947102|0.0|0.8441193021947102|0.16150815981992123|0.1710748452447946|0.44316263365222286|0.22425436128306134|0.5064715813168261|0.4935284186831739|420.9904333145751|878.7056837366348|1.1254924029262803|1.2661789532920653|0.7034327518289251|0.28137310073157007|0.9848058525604951|25991.480022509848|178.39054586381542|0.0|1.0|0.47058823529411764|0.5294117647058824|0.7142857142857143|0.2857142857142857|0.0|1988.92|2.0|350020|Adolfo|2020|350020 Adolfo
2|6.4033507967692636|54.81936258458852|0.1364330932110893|0.2728661864221786|0.40929927963326784|0.21632831259550317|0.2255511896965728|0.41080004365858985|0.1473204540493342|0.48821218074656186|0.5117878192534381|1978.5726369788254|988.8239467365204|1.4734774066797642|1.5689805719275267|0.39565597031215893|0.4638725169177036|0.8595284872298625|27510.02267518009|157.2527832351015|0.6666666666666666|0.3333333333333333|0.484304932735426|0.515695067264574|0.4603174603174603|0.5396825396825397|0.05|2298.35|2.3|350030|Aguaí|2020|350030 Aguaí
3|1.1653083566476097|3.2988687507602483|0.12163970319912419|0.060819851599562096|0.18245955479868628|0.15898309208125533|0.1689575477435835|0.4282933949641163|0.24376596521104488|0.5043182094635689|0.4956817905364311|585.5029801727284|478.17540445201314|0.24327940639824838|0.36491910959737256|0.36491910959737256|0.12163970319912419|0.48655881279649676|20472.53716092933|101.81243157766696|0.3333333333333333|0.6666666666666666|0.4|0.6|0.75|0.25|0.01|2336.73|2.3|350040|Águas da Prata|2020|350040 Águas da Prata
4|22.28200765631646|0.0|0.2126754572522331|0.15950659293917482|0.37218205019140793|0.17168226286686517|0.19582092726499362|0.43428328370906|0.19821352615908125|0.5104742662696725|0.48952573373032754|1072.532433007231|128.0439174819226|1.754572522330923|2.15333900467886|0.37218205019140793|1.0367928541046363|1.4089749042960442|26133.6701403658|255.2637175669928|0.42857142857142855|0.5714285714285714|0.4489795918367347|0.5510204081632653|0.2641509433962264|0.7358490566037735|0.02|1968.89|2.0|350050|Águas de Lindóia|2020|350050 Águas de Lindóia
5|0.5860206253069242|1.659846128662629|0.24553936814535932|0.1636929120969062|0.40923228024226554|0.19397610083483385|0.20281551808806678|0.41348829595678505|0.1897200851203143|0.5069569487641186|0.4930430512358815|181.19986904567034|2530.610574562121|1.4732362088721558|1.6369291209690622|0.6547716483876248|0.1636929120969062|0.8184645604845311|27308.968898346702|155.5082664920609|0.4|0.6|0.47368421052631576|0.5263157894736842|0.8|0.2|0.01|2327.56|2.3|350055|Águas de Santa Bárbara|2020|350055 Águas de Santa Bárbara
6|0.0|0.0|0.28401022436807727|0.0|0.28401022436807727|0.13376881567736437|0.1610337972166998|0.4209031525134905|0.28429423459244535|0.5231468332859983|0.4768531667140017|1218.122692416927|1006.3419483101393|1.4200511218403862|1.4200511218403862|0.8520306731042318|0.8520306731042318|1.7040613462084635|38610.2365805169|391.6500994035785|0.0|1.0|0.5|0.5|0.5|0.5|0.01|2165.31|2.2|350060|Águas de São Pedro|2020|350060 Águas de São Pedro
7|42.654741851822145|598.5957594716718|0.3475842891901286|0.12031763856581375|0.46790192775594236|0.2018395230074062|0.21274832223737333|0.4272613031737119|0.15815085158150852|0.5029009919520868|0.4970990080479132|2633.385203604182|1118.2588700836875|1.189807759150825|1.2165450121654502|0.3743215422047539|0.3208470361755033|0.6951685783802573|58911.53322103688|224.16512927461832|0.2571428571428571|0.7428571428571429|0.49444444444444446|0.5055555555555555|0.5384615384615384|0.46153846153846156|0.1|2459.91|2.5|350070|Agudos|2020|350070 Agudos
8|0.12236906510034265|0.3458965573503019|0.16315875346712352|0.0|0.16315875346712352|0.22744330233317017|0.22108011094795235|0.4034915973241964|0.14798498939468102|0.49714472181432534|0.5028552781856747|230.69668787730464|1246.7368249306576|0.9789525208027412|0.9789525208027412|1.1421112742698645|0.0|1.1421112742698645|16397.012889541522|145.37444933920705|0.0|1.0|0.5|0.5|1.0|0.0|0.0|1748.83|1.8|350075|Alambari|2020|350075 Alambari
9|0.0|0.0|0.2390057361376673|0.0|0.2390057361376673|0.13838432122370936|0.16849904397705545|0.4359464627151052|0.25717017208413|0.48398661567877627|0.5160133843212237|307.1988527724665|2060.528202676864|0.358508604206501|0.358508604206501|0.4780114722753346|0.0|0.4780114722753346|19926.567399617594|196.46271510516252|0.0|1.0|0.5|0.5|1.0|0.0|0.0|1939.5|1.9|350080|Alfredo Marcondes|2020|350080 Alfredo Marcondes
10|0.0|0.0|0.23889154323936931|0.0|0.23889154323936931|0.22623029144768275|0.23339703774486384|0.42164357381748685|0.11872909698996656|0.4593884376493072|0.5406115623506927|202.17869087434306|614.8877209746774|1.433349259436216|1.6722408026755853|1.6722408026755853|0.0|1.6722408026755853|25521.45126612518|147.1571906354515|0.0|1.0|0.46153846153846156|0.5384615384615384|1.0|0.0|0.0|2492.65|2.5|350090|Altair|2020|350090 Altair
